Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
1.2,-0.9154279503805824,-84.9641210392458,-25.22493634477715,-45.33352632572871,-118.1956408215413,8.496271667324336,-0.9188017602052848,-84.96452454423167,-25.22250511166459,0.7320696782,773443.0833,24.8206015182,1216.69515844,-17.63404898653286,-2.543444120765312,17.28101467132089,40.2315001920343,-10.01827689741371,6.336881079432914,2.210722039700592,8.963842200774423,-22.20404617071402,12.30042720387507,-0.0395633365381326,12.29738605495192,-17.63404898653286,-2.543444120765312,17.28101467132089,1029.727810919896,-647.6152253096311,24.54106651684897,-2.547263549645269,-2.703657217464334,24.54106651684897,17.34990375476703,-0.7274818860191159,-17.73453888690482, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3473426438868,4.3473199513158,-176.5407962409432,-2.112747042374429,189.5014965654211,-0.0158651018282745,-0.08332395977635106,0.9958950005788951,-0.03160006476465059,-0.3514541566774159,-0.3955740082549733,-0.2292810390103698,0.8169647390784905,0.3514899007459803,0.3955639762141306,0.2292983462178635,-0.8169493612317722,135.57931118776,-5.8816007812325,37.000101950736,37.185242604294,-122.00000116786,-8843954.671631666,-14156041.66795556,12578058.95113036,-8845193.367575608,-14155267.72014454,12578058.95113036,0.0050136889586885,4.3473199513158,3.2586612223201e-09,3.31042505,0.999478299,1.206699,41976982.4,69.1438528,1.206699,-2.10372605,0,1,-0.523,0,3.08121816,0.174,0.348,0,0.181969985,0.454924964,0.423382844,0,0,0,-1,-154.699339,0,189.515456,-189.515456,360,30,0.5235,0.150874166,3.23209232,0,0,0,-4.34731995,-3.13436012,-0.375986952,-18.1105258,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9319,0,-0,0,0,0,130,130,37.0001014773319312,-122.000002436610515,20900158.0138435364,-0.918801760205284812
1.32,-6.015330594289224,-96.75846432977607,-24.20827117626498,-39.33397741105711,-76.66161967924522,8.453938708142624,-6.018158904486434,-96.75904899472758,-24.20525204861326,0.5801330328,688506.4075,22.0959374126,1216.32364693,-13.01538608029979,-3.685487784095546,17.47132951772166,36.32213889338704,-9.135629108478211,-2.851307021917474,5.166428777973776,12.81823361103758,-20.97230182373142,10.06168729801049,0.004441798460557941,7.293814802047923,-13.01538608029979,-3.685487784095546,17.47132951772166,1030.176513167137,-646.2953679701627,21.95138139352501,-2.104120329748269,-1.392832616194646,21.951381393525,16.10053718826921,-1.046306343031357,-15.0966352353259, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,6.320942286402,6.320909287531,-176.7427135870871,8.588984572491439,193.1147111665074,0.07759947885263185,-0.1117167843346566,0.99051158572097,-0.01960814963868847,-0.3516923209218008,-0.30893455679656,-0.2079742829498843,0.8588472790042659,0.3517336550811035,0.3089245470610084,0.2079891510986963,-0.8588303517759963,126.68451967039,-9.6015147960679,37.000107457416,37.185248103549,-122.00000153512,-8843831.080919417,-14156119.30720724,12578061.73919236,-8845193.650206605,-14155267.97054958,12578061.73919236,0.0055150578545573,6.320909287531,-3.2586612192881e-09,3.37348754,0.999407015,1.20669896,41976981.8,69.1438501,1.20669896,-2.16678859,0,1,-0.523,0,3.08474228,0.174,0.348,0,0.272041965,0.680104914,0.658847714,0,0,0,-1,-154.728129,0,193.128936,-193.128936,360,30,0.5235,0.169047368,3.25378965,0,0,0,-6.32090929,-3.34774458,-0.40151774,-15.498153,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.931,0,-0,0,0,0,130,130,37.0001069194397303,-122.000002879798572,20900160.0299571902,-6.01815890448643387
1.44,-10.45744662232917,-104.1994628508516,-23.18925777267136,-34.47796554693015,-46.71163126912385,8.56390424328735,-10.45954973776277,-104.2002270443403,-23.18572942784138,0.4540945373,609131.0285,19.5493434419,1216.02135736,-9.087955547977849,-4.728050204736806,16.65026829294525,28.85239797575036,-8.355733142770578,-10.26172119908537,7.394828097194671,15.4217706657172,-19.91270678621112,7.900081971864166,0.03978616802651817,4.147281837272598,-9.087955547977849,-4.728050204736806,16.65026829294525,1030.937131325963,-644.5900307948381,19.50038468061104,-1.348984435482988,0.3034259524262817,19.50038468061104,15.25914348515583,-1.304794923572858,-12.15042712477367, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,7.958223477006,7.9581819269852,-176.8058500307894,20.466829386412,196.7555872333575,0.1796907336107794,-0.1384275194889864,0.9739340198140372,-0.001259821978237236,-0.3527200510436709,-0.2087855514073376,-0.1848329888917438,0.8932154977006549,0.3527669472544261,0.2087758467910164,0.1848439505523931,-0.8931969775282893,118.62634595707,-13.995879948088,37.000112620603,37.185253261666,-122.00000202144,-8843707.416757923,-14156196.76343136,12578064.22502848,-8845193.860050825,-14155268.0390137,12578064.22502848,0.0060164267504262,7.9581819269852,-3.2586612164442e-09,3.43703282,0.999347882,1.20669891,41976981.2,69.1438475,1.20669891,-2.23033391,0,1,-0.523,0,3.08584422,0.174,0.348,0,0.35043567,0.876089174,0.857510606,0,0,0,-1,-154.140699,0,196.770081,-196.770081,360,30,0.5235,0.186334251,3.27217847,0,0,0,-7.95818193,-3.71265902,-0.445223621,-12.5956507,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9299,0,-0,0,0,0,130,130,37.00011204088743,-122.000003449168872,20900161.724096749,-10.4595497377627726
1.56,-14.37214167866873,-108.6328480542202,-22.14902837786002,-30.58146290336685,-27.18232459425536,8.824669623394444,-14.3733748475629,-108.6337882289964,-22.14514872976732,0.3562485979,539521.8517,17.3158451994,1215.78898258,-6.186771777783344,-5.687459890275323,15.13985303545362,19.44697518166543,-7.75196928588237,-14.23630697481758,9.050026718972935,17.15715686560239,-19.05384608519865,6.081946213921062,0.06632439446383134,2.355537931313902,-6.186771777783344,-5.687459890275323,15.13985303545362,1031.929294675412,-642.6275490001861,17.16432990989824,-0.3622282924610387,2.25678186303307,17.16432990989822,14.71528288492581,-1.503099276379091,-9.002201794614423, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,9.22900621593,9.2289580340895,-176.5336658625621,33.06043430469047,200.6346163581394,0.2849854502716969,-0.1631525056299049,0.9442787855908634,0.02240821552837193,-0.3523847424968993,-0.09915827298986805,-0.1608756847086743,0.9165760438842899,0.3524368753946224,0.09914912246232631,0.1608813244219745,-0.916555999287145,112.22696087928,-19.174970875924,37.00011755525,37.185258194076,-122.00000260175,-8843583.646755647,-14156273.99856213,12578066.42388303,-8845193.964707615,-14155267.88747674,12578066.42388303,0.006517795646295,9.2289580340895,3.2586612137248e-09,3.50473465,0.999301988,1.20669886,41976980.8,69.1438449,1.20669886,-2.29803578,0,1,-0.523,0,3.08109371,0.174,0.348,0,0.419452396,1.04863099,1.03219516,0,0,0,-1,-152.543631,0,200.649395,-200.649395,360,30,0.5235,0.202778042,3.28387175,0,0,0,-9.22895803,-4.18111834,-0.501348326,-9.50355012,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9285,0,-0,0,0,0,130,130,37.0001169738183151,-122.000004108477711,20900163.0620809086,-14.3733748475629017
1.68,-17.88121809742788,-111.2377095544685,-21.05723466908221,-27.78761071160743,-16.69658333183762,9.487942724721309,-17.8814910174241,-111.2388174254261,-21.05321541043522,0.2880562437,485140.5039,15.5708162985,1215.62058711,-4.427068944949753,-6.592762255396226,13.39353824059156,10.10197984608915,-7.464724441567152,-14.22430456114687,10.20811100197128,18.24402839317684,-18.33606150829788,4.821127167047218,0.07110908652438608,1.485287795845715,-4.427068944949753,-6.592762255396226,13.39353824059156,1033.089341253869,-640.4975921828886,14.9217696687476,0.7924837418115056,4.377565496199068,14.92176966874761,14.38551748037687,-1.647692192968363,-5.726457671257762, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,10.113675117493,10.113622314058,-175.5551583002513,46.04652918086207,205.176704041776,0.3891944569684475,-0.1856318073205394,0.9008518592659337,0.05034316669674024,-0.3492543044459186,0.01634409696991021,-0.1368893521614763,0.9268309482235945,0.3493110756767019,-0.01635248192758844,0.1368883507671796,-0.926809553343423,108.29066646342,-25.049749972773,37.000122344769,37.18526298452,-122.00000325234,-8843459.747020794,-14156350.98737127,12578068.34819189,-8845193.940276301,-14155267.49071609,12578068.34819189,0.0070191645421639,10.113622314058,3.2586612110836e-09,3.58400903,0.999270039,1.20669882,41976980.3,69.1438424,1.20669882,-2.37731021,0,1,-0.523,0,3.06401553,0.174,0.348,0,0.481198281,1.2029957,1.18813701,0,0,0,-1,-148.751315,0,205.191818,-205.191818,360,30,0.5235,0.218419858,3.28243539,0,0,0,-10.1136223,-4.70737301,-0.564408673,-6.29086634,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.927,0,-0,0,0,0,130,130,37.0001218116278423,-122.000004822924666,20900164.0189624988,-17.8814910174240964
1.8,-21.07233455638943,-112.9867727543488,-19.87154780567396,-25.16485461616339,-13.07390514371459,10.380893411249,-21.0716201050322,-112.9880331100464,-19.86762895811018,0.2503279209,452253.1178,14.5154490597,1215.50871181,-3.69360367337446,-7.489235380118735,11.87294852718303,2.571435541874198,-7.609732237189455,-10.60627090175091,11.01333345940703,18.83320095438432,-17.61280297762558,4.174427474563304,0.07801321679552269,1.20263058731454,-3.69360367337446,-7.489235380118735,11.87294852718303,1034.365346346071,-638.2686283209496,12.76388930577272,2.063223513904699,6.597310052254384,12.76388930577272,14.21110018637848,-1.74632937731974,-2.386048323598799, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,10.600785318762,10.600729973775,-172.8801054187143,59.19266503050972,211.4428544096765,0.4891223270633983,-0.2056331074243191,0.8436923739564148,0.08159382591160573,-0.3424687141839723,0.134740048728967,-0.1134344524768892,0.9228721060173833,0.3425292806521397,-0.1347474930324393,0.1134256093732309,-0.9228496281386863,107.28060723809,-31.060926800788,37.000127049035,37.185267693082,-122.00000395288,-8843335.700700114,-14156427.71404622,12578070.00846723,-8845193.769895114,-14155266.83292483,12578070.00846723,0.0075205334380327,10.600729973775,0,3.69337399,0.999252448,1.20669878,41976979.9,69.1438398,1.20669878,-2.48667521,0,1,-0.523,0,3.01732705,0.174,0.348,0,0.537350477,1.34337619,1.32988586,0,0,0,-1,-138.714348,0,211.45843,-211.45843,360,30,0.5235,0.233298813,3.25062586,0,0,0,-10.60073,-5.24856653,-0.629271594,-3.01531992,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9255,0,-0,0,0,0,130,130,37.0001266174196317,-122.00000556244666,20900164.5775266178,-21.0716201050321921
1.92,-23.93762788323247,-114.5575233706228,-18.5679909522501,-22.27444099916404,-13.6095342213943,11.46387563793202,-23.935963262774,-114.5589122570429,-18.56441935083114,0.2433323569,445888.7462,14.3112082657,1215.45394309,-3.688164545009799,-8.435265583044707,10.95693473820817,-1.872995987024222,-8.295529684215165,-4.345266101839292,11.66813366081659,19.08944336482839,-16.73073247118175,4.094594831104311,0.0920258678028279,1.286330023921891,-3.688164545009799,-8.435265583044707,10.95693473820817,1035.726604271115,-635.9907037003571,10.70111106349402,3.419281567138433,8.865969636554819,10.70111106349403,14.16484732535807,-1.798533646192737,0.9659497904797965, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,10.685886178166,10.685830390817,-164.5784089911901,72.18430170959061,223.437716063451,0.5824400670125441,-0.2228963501969199,0.7731670996582416,0.1152971006286714,-0.3315530401379582,0.2536316318697389,-0.09082410142610332,0.9041540573876289,0.3316163340009979,-0.2536379893262666,0.09080634589770997,-0.9041308450323841,108.60351629803,-36.115628534116,37.000131713738,37.185272365577,-122.00000468469,-8843211.495963322,-14156504.16990891,12578071.41530931,-8845193.441725692,-14155265.90543035,12578071.41530931,0.0080219023339016,10.685830390817,3.2586612059115e-09,3.90272382,0.999249375,1.20669873,41976979.5,69.1438372,1.20669873,-2.69602509,0,1,-0.523,0,2.87243511,0.174,0.348,0,0.587857412,1.46964353,1.45761913,0,0,0,-1,-101.23204,0,223.454175,-223.454175,360,30,0.5235,0.247452112,3.11988723,0,0,0,-10.6858304,-5.76517901,-0.691205421,0.27474437,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9241,0,-0,0,0,0,130,130,37.0001314345803962,-122.000006300479669,20900164.7276938744,-23.9359632627740027
2.04,-30.77205070017576,-15.69130661327003,-33.0527332269078,-1.312687582455107,9.893339774555246,-3.916290858441928,-30.76995284277075,-15.6927840253401,-33.04943587170431,0.2306577653,434119.7072,13.9335625862,1215.53350907,1.903234042935399,-8.300022897770406,11.02866657480306,-14.72831487514394,-8.027613009541685,-12.19495206548782,8.141494989621634,15.96802239588053,-15.87848904597539,8.691241409092418,0.7680011238129907,-0.6839412938875953,1.903234042935399,-8.300022897770406,11.02866657480306,1033.884064301866,-639.0984526406339,12.59448662084156,1.570768782603531,5.749413755585934,12.59448662084156,13.48382169771186,-1.714638163124717,-3.064430573165393, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,10.963179387152,10.963122152205,-148.7062486735232,76.2440279345176,243.3582230236853,0.6173158432125597,-0.2561405344473755,0.7321123011248546,0.1316235346488207,-0.3015547216432641,0.311179029543073,-0.09254904662669476,0.8964747823535107,0.3016214002205706,-0.3111859124408652,0.09252590100736661,-0.8964523503623064,80.208815544674,-36.561523992974,37.000136290925,37.185276948689,-122.00000533576,-8843087.362155238,-14156580.78368922,12578072.91238231,-8845193.185169538,-14155265.13693258,12578072.91238231,0.0085232712297704,10.963122152205,-3.2586612033847e-09,4.25040225,0.999239361,1.20669869,41976979.1,69.1438348,1.20669869,-3.04370357,0,1,-0.523,0,2.59541366,0.174,0.348,0,0.710279182,1.77569796,1.76876219,0,0,0,-1,-87.4292797,0,243.376149,-243.376149,360,30,0.5235,0.260915146,2.8563288,0,0,0,-10.9631222,-6.24260974,-0.74842878,-3.81285935,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9228,0,-0,0,0,0,130,130,37.0001361536955287,-122.000006967514338,20900165.0127101392,-30.7699528427707527
2.16,-30.82073533745221,-18.57076456093162,-32.87565462984187,-9.507688293795859,24.53257002070132,-24.14088155974369,-30.81841916850995,-18.57229693733548,-32.87253317386071,0.2167562371,420833.7844,13.5071891682,1215.3908742,-0.2317634347516639,-9.44956291515677,9.648637502171017,-9.347618366981088,-8.895608007440318,-10.88273723415909,6.02609032953359,12.8353055008952,-13.00021749921686,13.21650403135793,2.148895798469508,-0.1441527287282249,-0.2317634347516639,-9.44956291515677,9.648637502171017,1035.111078678679,-636.8742554488946,10.54583518985571,2.792600016954044,7.964352109192832,10.5458351898557,13.37829861781801,-1.852205354294268,0.1860662341938804, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,11.128101643175,11.128043546035,-135.0465289616558,75.4095053400367,261.2469448666569,0.6258735049769251,-0.2985215352901696,0.707121209613251,0.1383721202084853,-0.2619738704115518,0.3396725211625795,-0.1052167678426779,0.8971742870554128,0.2620445264182787,-0.3396808064391184,0.1051900166606754,-0.8971536525623783,91.375998801483,-44.394525215448,37.000140711478,37.185281375877,-122.00000606915,-8842963.218775854,-14156657.3368487,12578074.29630868,-8845192.919696391,-14155264.30890387,12578074.29630868,0.0090246401256393,11.128043546035,0,4.56261935,0.999233405,1.20669864,41976978.7,69.1438323,1.20669864,2.9272646,0,1,0.523,0,2.35700657,0.174,0.348,0,0.710747315,1.77686829,1.77557311,0,0,0,-1,-78.8045703,0,261.266189,-261.266189,360,30,0.5235,0.273721578,2.63072815,0,0,0,-11.1280435,-6.70296709,-0.803610138,-0.617543904,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9217,0,-0,0,0,0,130,130,37.0001406988866464,-122.000007722856509,20900165.158609543,-30.8184191685099549
2.28,-33.02871304040623,-9.816316176423767,-39.64946928744146,-21.0746794863862,86.00838033612163,-71.94590767832356,-33.02618508587361,-9.817869248803255,-39.64652756761802,0.2090208025,413256.7905,13.2639608675,1215.07369711,-0.3584588630367165,-10.33684480856546,8.303842757460782,0.9408106139001112,-7.403623903496245,-11.72691579262225,0.04934611566248126,6.106193098816776,-7.843634981176619,23.15470964976838,5.294950410833104,-0.6449446218354797,-0.3584588630367165,-10.33684480856546,8.303842757460782,1035.271394341826,-636.0247700605499,9.472134302384646,2.94755637299424,8.804728336473488,9.472134302384646,13.00326607013508,-2.166126677199453,1.468204556963591, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,11.017287060618,11.017229545179,-124.0813741442116,73.27159642165829,276.5696560313892,0.6315670197545707,-0.3429123335845403,0.6804838250521363,0.1430943565496138,-0.2186979813516923,0.366116211827763,-0.1179676219846732,0.8967796566341503,0.2187725299883362,-0.3661260172242175,0.1179371862957656,-0.8967614731480564,92.471799798775,-51.19818379933,37.000145053622,37.185285726961,-122.00000689033,-8842838.988917563,-14156733.70326239,12578075.49150521,-8845192.568376102,-14155263.29523227,12578075.49150521,0.0095260090215081,11.017229545179,3.2586611985449e-09,4.83005111,0.999237407,1.2066986,41976978.4,69.1438298,1.2066986,2.6598328,0,1,0.523,0,2.16562852,0.174,0.348,0,0.746695312,1.86673828,1.85529103,0,0,0,-1,-83.127744,0,276.590029,-276.590029,360,30,0.5235,0.285903433,2.45153195,0,0,0,-11.0172295,-7.11984651,-0.853597168,0.614607389,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9206,0,-0,0,0,0,130,130,37.0001451670368979,-122.00000855395831,20900165.0231670588,-33.0261850858736068
2.4,-35.08319444992065,-1.842691108744348,-47.50795326354879,-13.03880220042906,46.55171849570561,-58.82105754618033,-35.08049178435743,-1.844210530671011,-47.50515268158843,0.2106374601,414852.8537,13.3151067391,1214.6996231,-0.573935585528095,-11.40343882865199,6.850127611930477,-3.755493978475255,-10.42402840919562,-12.55757844109905,3.546876850400456,11.27877064314691,-10.34515873443648,16.61594998058609,4.30218674077012,-0.1459322050096672,-0.573935585528095,-11.40343882865199,6.850127611930477,1035.496161423502,-634.9589434246615,8.367449155452013,3.167024069209909,9.861430963650573,8.367449155452015,12.73509003909156,-2.539974885794235,2.942461002399413, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,10.760947611183,10.760891431462,-118.4491976198277,69.1596523146173,286.8201328338805,0.6289236987159442,-0.3948778796318157,0.6548366612901041,0.1404114966851614,-0.1652402618761787,0.3840617997625504,-0.1316976681774087,0.8988036014696847,0.1653189113941321,-0.3840733225466173,0.1316640601995027,-0.8987891386166408,94.789321276773,-58.91792557345,37.000149278823,37.185289962178,-122.0000078608,-8842714.747375444,-14156809.96884047,12578076.56513691,-8845192.206013897,-14155262.18181716,12578076.56513691,0.010027377917377,10.760891431462,3.2586611962098e-09,5.00895568,0.999246664,1.20669856,41976978.1,69.1438272,1.20669856,2.48092818,0,1,0.523,0,2.06732849,0.174,0.348,0,0.783966343,1.95991586,1.95237832,0,0,0,-1,-92.6487952,0,286.84126,-286.84126,360,30,0.5235,0.29749117,2.36481967,0,0,0,-10.7608914,-7.47973624,-0.896763459,2.04569754,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29952,29.9197,0,-0,0,0,0,130,130,37.0001495170314314,-122.000009524993402,20900164.7278286777,-35.0804917843574273
2.52,-36.49239524342674,2.975644174657428,-54.60551128661039,-10.60128739025166,34.9575910594562,-60.66169988553654,-36.48953816265938,2.97421503267503,-54.60281852851924,0.2286780412,432255.3762,13.8735018089,1214.35436457,-0.9880426039535823,-12.79335606996932,5.275212291534733,-2.44200249413624,-12.67398697902348,-13.79620969846173,4.846212919052628,13.2294191183169,-10.56338390828937,14.46697156401021,4.376690105815338,0.732215692359083,-0.9880426039535823,-12.79335606996932,5.275212291534733,1036.010431043914,-633.4733582556863,7.100275001314457,3.676101409304018,11.33783161699049,7.100275001314456,12.64533655933113,-2.890626399213637,4.92075144286113, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,10.291327457875,10.291273726293,-116.4042484217368,63.71965964756325,293.7211887319638,0.6199943341215758,-0.4524001530628829,0.6275212596972365,0.1309892964856946,-0.1027283429151858,0.3960038560884382,-0.1446797322084469,0.9009415123153554,0.1028111215723128,-0.396017147684569,0.1446433465064972,-0.9009320697656525,100.60853601823,-67.241449622845,37.000153445325,37.185294140482,-122.00000897946,-8842590.458411729,-14156886.0769656,12578077.49335401,-8845191.796858983,-14155260.91204804,12578077.49335401,0.010528746813246,10.291273726293,-3.2586611939062e-09,5.12940183,0.999263623,1.20669851,41976977.8,69.1438246,1.20669851,2.36048199,0,1,0.523,0,2.0316374,0.174,0.348,0,0.809028631,2.02257158,2.01677346,0,0,0.00153398437,-1,-98.7155448,0,293.742825,-293.742825,360,30,0.5235,0.308513767,2.34015116,0,0,0,-10.2912737,-7.77113944,-0.931736979,3.98901446,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29952,29.9189,0,-0,0,0,0,130,130,37.0001538052748913,-122.000010624900767,20900164.2074860744,-36.4895381626593789
